match_id,match,bowlingTeam,bowlerName,overs,maiden,runs,wickets,economy,0s,4s,6s,wides,noBalls
T201826,Royals Vs Capitals,Royals,Ravichandran Ashwin,4,0,32,0,8,7,1,2,2,0
T201826,Royals Vs Capitals,Royals,Kuldeep Sen,3.1,0,32,0,10.1,6,2,2,0,0
T201826,Royals Vs Capitals,Royals,Yuzvendra Chahal,4,0,43,1,10.75,6,1,4,1,0
T207400,Titans Vs Super Giants,Super Giants,Mohsin Khan,4,0,18,1,4.5,10,1,0,0,0
T207400,Titans Vs Super Giants,Super Giants,Dushmantha Chameera,4,0,34,0,8.5,10,6,0,2,0
T207400,Titans Vs Super Giants,Super Giants,Avesh Khan,4,0,26,2,6.5,8,3,0,1,0
T207400,Titans Vs Super Giants,Super Giants,Krunal Pandya,4,0,24,0,6,5,1,0,0,0
T207400,Titans Vs Super Giants,Super Giants,Jason Holder,4,0,41,1,10.25,5,4,1,3,0
T207400,Titans Vs Super Giants,Titans,Mohammed Shami,3,0,5,1,1.66,14,0,0,1,0
T207400,Titans Vs Super Giants,Titans,Hardik Pandya,1,0,8,0,8,2,1,0,0,0
T207400,Titans Vs Super Giants,Titans,Yash Dayal,2,0,24,2,12,5,4,1,0,0
T207400,Titans Vs Super Giants,Titans,Alzarri Joseph,2,0,14,0,7,4,2,0,0,0
T207400,Titans Vs Super Giants,Titans,Rashid Khan,3.5,0,24,4,6.26,11,0,2,2,0
T207400,Titans Vs Super Giants,Titans,Sai Kishore,2,0,7,2,3.5,5,0,0,0,0
T203087,KKR Vs Mumbai,Mumbai,Daniel Sams,4,0,26,1,6.5,13,0,2,3,0
T203087,KKR Vs Mumbai,Mumbai,Murugan Ashwin,4,0,35,1,8.75,10,3,2,1,0
T203087,KKR Vs Mumbai,Mumbai,Jasprit Bumrah,4,1,10,5,2.5,18,1,0,0,0
T203087,KKR Vs Mumbai,Mumbai,Riley Meredith,3,0,35,0,11.66,6,4,1,1,0
T203087,KKR Vs Mumbai,Mumbai,Kumar Kartikeya,3,0,32,2,10.66,8,2,3,0,0
T203087,KKR Vs Mumbai,Mumbai,Kieron Pollard,2,0,26,0,13,3,2,2,1,0
T203087,KKR Vs Mumbai,KKR,Tim Southee,3,0,10,1,3.33,13,1,0,0,0
T203087,KKR Vs Mumbai,KKR,Pat Cummins,4,0,22,3,5.5,11,2,0,1,0
T203087,KKR Vs Mumbai,KKR,Andre Russell,2.3,0,22,2,8.8,6,4,0,0,0
T203087,KKR Vs Mumbai,KKR,Sunil Narine,4,0,21,0,5.25,9,0,1,1,0
T203087,KKR Vs Mumbai,KKR,Varun Chakravarthy,3,0,22,1,7.33,6,1,1,0,0
T203087,KKR Vs Mumbai,KKR,Venkatesh Iyer,1,0,8,0,8,1,1,0,0,0
T205352,Super Kings Vs Capitals,Capitals,Shardul Thakur,3,0,38,0,12.66,5,4,2,2,0
T205352,Super Kings Vs Capitals,Capitals,Khaleel Ahmed,4,0,28,2,7,10,2,1,3,0
T205352,Super Kings Vs Capitals,Capitals,Anrich Nortje,4,0,42,3,10.5,6,5,1,0,1
T205352,Super Kings Vs Capitals,Capitals,Axar Patel,3,0,23,0,7.66,5,0,2,0,0
T205352,Super Kings Vs Capitals,Capitals,Kuldeep Yadav,3,0,43,0,14.33,4,4,3,2,0
T205352,Super Kings Vs Capitals,Capitals,Mitchell Marsh,3,0,34,1,11.33,3,2,1,3,0
T205352,Super Kings Vs Capitals,Super Kings,Mukesh Choudhary,3,0,22,2,7.33,10,1,2,0,0
T205352,Super Kings Vs Capitals,Super Kings,Simarjeet Singh,4,0,27,2,6.75,13,3,1,1,0
T205352,Super Kings Vs Capitals,Super Kings,Maheesh Theekshana,4,0,29,1,7.25,13,4,1,0,0
T205352,Super Kings Vs Capitals,Super Kings,Dwayne Bravo,2.4,0,24,2,9,6,4,0,1,0
T205352,Super Kings Vs Capitals,Super Kings,Moeen Ali,4,0,13,3,3.25,16,0,1,0,0
T207464,RCB Vs Sunrisers,Sunrisers,Jagadeesha Suchith,4,0,30,2,7.5,12,1,2,2,0
T207464,RCB Vs Sunrisers,Sunrisers,Bhuvneshwar Kumar,4,0,34,0,8.5,7,2,2,0,0
T207464,RCB Vs Sunrisers,Sunrisers,Fazalhaq Farooqi,4,0,47,0,11.75,6,4,3,0,0
T207464,RCB Vs Sunrisers,Sunrisers,Kartik Tyagi,4,0,42,1,10.5,10,4,2,3,1
T207464,RCB Vs Sunrisers,Sunrisers,Umran Malik,2,0,25,0,12.5,4,4,1,0,0
T207464,RCB Vs Sunrisers,Sunrisers,Abhishek Sharma,2,0,13,0,6.5,2,1,0,0,0
T207464,RCB Vs Sunrisers,RCB,Glenn Maxwell,2,0,13,1,6.5,7,1,1,0,0
T207464,RCB Vs Sunrisers,RCB,Josh Hazlewood,4,0,17,2,4.25,13,2,0,0,0
T207464,RCB Vs Sunrisers,RCB,Shahbaz Ahmed,2,0,20,0,10,3,3,0,2,0
T207464,RCB Vs Sunrisers,RCB,Mohammed Siraj,3,0,27,0,9,7,1,2,1,0
T207464,RCB Vs Sunrisers,RCB,Mahipal Lomror,1,0,7,0,7,2,1,0,0,0
T207464,RCB Vs Sunrisers,RCB,Harshal Patel,3.2,0,20,1,6,9,1,1,1,0
T207464,RCB Vs Sunrisers,RCB,Wanindu Hasaranga,4,1,18,5,4.5,14,1,1,0,0
T204710,Super Giants Vs KKR,KKR,Tim Southee,4,0,28,1,7,12,3,1,0,0
T204710,Super Giants Vs KKR,KKR,Shivam Mavi,4,0,50,1,12.5,10,3,5,1,0
T204710,Super Giants Vs KKR,KKR,Sunil Narine,4,0,20,1,5,12,0,1,0,0
T204710,Super Giants Vs KKR,KKR,Anukul Roy,3,0,27,0,9,4,2,1,0,0
T204710,Super Giants Vs KKR,KKR,Harshit Rana,2,0,27,0,13.5,4,3,2,0,0
T204710,Super Giants Vs KKR,KKR,Andre Russell,3,0,22,2,7.33,2,0,0,1,0
T204710,Super Giants Vs KKR,Super Giants,Mohsin Khan,3,1,6,1,2,15,1,0,0,0
T204710,Super Giants Vs KKR,Super Giants,Dushmantha Chameera,3,0,14,1,4.66,11,2,0,0,0
T204710,Super Giants Vs KKR,Super Giants,Avesh Khan,3,1,19,3,6.33,11,1,1,2,0
T204710,Super Giants Vs KKR,Super Giants,Jason Holder,2.3,0,31,3,12.4,4,1,3,0,0
T204710,Super Giants Vs KKR,Super Giants,Ravi Bishnoi,3,0,30,1,10,8,3,2,0,0
T201231,Punjab Kings Vs Royals,Royals,Trent Boult,4,1,36,0,9,10,5,1,1,0
T201231,Punjab Kings Vs Royals,Royals,Prasidh Krishna,4,0,48,1,12,6,7,1,2,1
T201231,Punjab Kings Vs Royals,Royals,Kuldeep Sen,4,0,42,0,10.5,9,5,2,2,0
T201231,Punjab Kings Vs Royals,Royals,Ravichandran Ashwin,4,0,32,1,8,8,3,1,1,0
T201231,Punjab Kings Vs Royals,Royals,Yuzvendra Chahal,4,0,28,3,7,10,0,2,4,0
T201231,Punjab Kings Vs Royals,Punjab Kings,Sandeep Sharma,4,0,41,0,10.25,10,7,1,1,0
T201231,Punjab Kings Vs Royals,Punjab Kings,Kagiso Rabada,4,0,50,1,12.5,7,7,2,1,0
T201231,Punjab Kings Vs Royals,Punjab Kings,Arshdeep Singh,4,0,29,2,7.25,8,4,0,1,0
T201231,Punjab Kings Vs Royals,Punjab Kings,Rishi Dhawan,3,0,25,1,8.33,5,4,0,0,0
T201231,Punjab Kings Vs Royals,Punjab Kings,Rahul Chahar,3.4,0,39,0,10.63,5,2,2,2,0
T201231,Punjab Kings Vs Royals,Punjab Kings,Liam Livingstone,1,0,6,0,6,1,0,0,1,0
T201720,Mumbai Vs Titans,Titans,Mohammed Shami,4,0,42,0,10.5,8,2,3,2,0
T201720,Mumbai Vs Titans,Titans,Alzarri Joseph,4,0,41,1,10.25,9,5,2,0,0
T201720,Mumbai Vs Titans,Titans,Rashid Khan,4,0,24,2,6,10,2,0,0,0
T201720,Mumbai Vs Titans,Titans,Lockie Ferguson,4,0,34,1,8.5,12,3,2,0,1
T201720,Mumbai Vs Titans,Titans,Pradeep Sangwan,3,0,23,1,7.66,6,2,0,2,0
T201720,Mumbai Vs Titans,Titans,Rahul Tewatia,1,0,11,0,11,0,0,1,0,0
T201720,Mumbai Vs Titans,Mumbai,Daniel Sams,3,0,18,0,6,9,3,0,0,0
T201720,Mumbai Vs Titans,Mumbai,Jasprit Bumrah,4,0,48,0,12,7,5,3,0,0
T201720,Mumbai Vs Titans,Mumbai,Murugan Ashwin,4,0,29,2,7.25,8,2,1,0,0
T201720,Mumbai Vs Titans,Mumbai,Riley Meredith,4,0,32,0,8,9,5,0,1,0
T201720,Mumbai Vs Titans,Mumbai,Kumar Kartikeya,3,0,29,0,9.66,4,3,1,0,0
T201720,Mumbai Vs Titans,Mumbai,Kieron Pollard,2,0,13,1,6.5,4,0,1,0,0
T201248,Capitals Vs Sunrisers,Sunrisers,Bhuvneshwar Kumar,4,1,25,1,6.25,14,3,1,0,0
T201248,Capitals Vs Sunrisers,Sunrisers,Sean Abbott,4,0,47,1,11.75,7,5,2,3,0
T201248,Capitals Vs Sunrisers,Sunrisers,Umran Malik,4,0,52,0,13,9,6,2,2,0
T201248,Capitals Vs Sunrisers,Sunrisers,Kartik Tyagi,4,0,37,0,9.25,10,3,2,1,1
T201248,Capitals Vs Sunrisers,Sunrisers,Shreyas Gopal,3,0,34,1,11.33,7,1,4,0,0
T201248,Capitals Vs Sunrisers,Sunrisers,Aiden Markram,1,0,11,0,11,0,0,1,0,0
T201248,Capitals Vs Sunrisers,Capitals,Shardul Thakur,4,0,44,2,11,10,4,2,2,0
T201248,Capitals Vs Sunrisers,Capitals,Khaleel Ahmed,4,0,30,3,7.5,14,3,2,0,0
T201248,Capitals Vs Sunrisers,Capitals,Anrich Nortje,4,0,35,1,8.75,11,1,3,3,0
T201248,Capitals Vs Sunrisers,Capitals,Mitchell Marsh,4,0,36,1,9,9,6,0,1,0
T201248,Capitals Vs Sunrisers,Capitals,Kuldeep Yadav,4,0,40,1,10,10,2,4,0,0
T207511,RCB Vs Super Kings,Super Kings,Mukesh Choudhary,3,0,30,0,10,8,4,1,1,0
T207511,RCB Vs Super Kings,Super Kings,Simarjeet Singh,2,0,21,0,10.5,6,2,1,1,0
T207511,RCB Vs Super Kings,Super Kings,Maheesh Theekshana,4,0,27,3,6.75,8,2,1,0,0
T207511,RCB Vs Super Kings,Super Kings,Ravindra Jadeja,4,0,20,0,5,7,1,0,0,0
T207511,RCB Vs Super Kings,Super Kings,Moeen Ali,4,0,28,2,7,8,1,1,3,0
T207511,RCB Vs Super Kings,Super Kings,Dwaine Pretorius,3,0,42,1,14,4,2,3,2,0
T207511,RCB Vs Super Kings,RCB,Shahbaz Ahmed,3,0,27,1,9,6,3,1,0,0
T207511,RCB Vs Super Kings,RCB,Josh Hazlewood,4,0,19,1,4.75,10,1,0,0,0
T207511,RCB Vs Super Kings,RCB,Mohammed Siraj,2,0,22,0,11,2,4,0,0,0
T207511,RCB Vs Super Kings,RCB,Wanindu Hasaranga,3,0,31,1,10.33,7,0,4,0,0
T207511,RCB Vs Super Kings,RCB,Glenn Maxwell,4,0,22,2,5.5,8,2,0,0,0
T207511,RCB Vs Super Kings,RCB,Harshal Patel,4,0,35,3,8.75,11,2,3,0,0
T209502,Titans Vs Punjab Kings,Punjab Kings,Sandeep Sharma,4,0,17,0,4.25,15,2,0,1,0
T209502,Titans Vs Punjab Kings,Punjab Kings,Kagiso Rabada,4,0,33,4,8.25,13,4,1,3,0
T209502,Titans Vs Punjab Kings,Punjab Kings,Arshdeep Singh,4,0,36,1,9,5,2,1,1,1
T209502,Titans Vs Punjab Kings,Punjab Kings,Rishi Dhawan,4,0,26,1,6.5,6,1,0,3,0
T209502,Titans Vs Punjab Kings,Punjab Kings,Liam Livingstone,2.3,0,15,1,6,5,1,0,0,0
T209502,Titans Vs Punjab Kings,Punjab Kings,Rahul Chahar,1.3,0,11,0,7.33,3,1,0,0,0
T209502,Titans Vs Punjab Kings,Titans,Mohammed Shami,4,0,43,1,10.75,12,5,3,0,0
T209502,Titans Vs Punjab Kings,Titans,Pradeep Sangwan,2,0,23,0,11.5,4,5,0,0,0
T209502,Titans Vs Punjab Kings,Titans,Alzarri Joseph,3,0,25,0,8.33,6,1,1,0,1
T209502,Titans Vs Punjab Kings,Titans,Lockie Ferguson,3,0,29,1,9.66,9,2,1,3,0
T209502,Titans Vs Punjab Kings,Titans,Rashid Khan,4,0,21,0,5.25,9,2,0,0,0
T201137,Royals Vs KKR,KKR,Umesh Yadav,4,1,24,1,6,17,5,0,1,1
T201137,Royals Vs KKR,KKR,Anukul Roy,4,0,28,1,7,7,0,2,0,0
T201137,Royals Vs KKR,KKR,Sunil Narine,4,0,19,0,4.75,12,2,0,0,0
T201137,Royals Vs KKR,KKR,Shivam Mavi,4,0,33,1,8.25,7,3,0,1,1
T201137,Royals Vs KKR,KKR,Tim Southee,4,0,46,2,11.5,7,3,3,3,0
T201137,Royals Vs KKR,Royals,Trent Boult,4,0,25,1,6.25,9,2,0,2,0
T201137,Royals Vs KKR,Royals,Prasidh Krishna,4,0,37,1,9.25,9,5,0,4,0
T201137,Royals Vs KKR,Royals,Kuldeep Sen,3.1,0,28,1,8.84,12,2,2,3,0
T201137,Royals Vs KKR,Royals,Ravichandran Ashwin,4,0,33,0,8.25,6,3,1,0,0
T201137,Royals Vs KKR,Royals,Yuzvendra Chahal,4,0,31,0,7.75,6,2,1,0,0
T206274,Super Kings Vs Sunrisers,Sunrisers,Bhuvneshwar Kumar,4,0,22,0,5.5,8,1,0,0,0
T206274,Super Kings Vs Sunrisers,Sunrisers,Marco Jansen,4,0,38,0,9.5,12,1,4,0,0
T206274,Super Kings Vs Sunrisers,Sunrisers,TNatarajan ,4,0,42,2,10.5,4,4,1,1,0
T206274,Super Kings Vs Sunrisers,Sunrisers,Aiden Markram,3,0,36,0,12,3,2,3,0,0
T206274,Super Kings Vs Sunrisers,Sunrisers,Umran Malik,4,0,48,0,12,8,6,2,2,0
T206274,Super Kings Vs Sunrisers,Sunrisers,Shashank Singh,1,0,10,0,10,0,1,0,0,0
T206274,Super Kings Vs Sunrisers,Super Kings,Mukesh Choudhary,4,0,46,4,11.5,9,4,3,1,0
T206274,Super Kings Vs Sunrisers,Super Kings,Simarjeet Singh,2,0,24,0,12,4,3,1,0,1
T206274,Super Kings Vs Sunrisers,Super Kings,Mitchell Santner,3,0,36,1,12,4,2,3,0,0
T206274,Super Kings Vs Sunrisers,Super Kings,Maheesh Theekshana,4,0,26,0,6.5,6,0,1,0,0
T206274,Super Kings Vs Sunrisers,Super Kings,Ravindra Jadeja,3,0,15,0,5,8,0,1,0,0
T206274,Super Kings Vs Sunrisers,Super Kings,Dwaine Pretorius,4,0,40,1,10,5,2,2,1,0
T208561,Super Giants Vs Capitals,Capitals,Mustafizur Rahman,4,0,37,0,9.25,6,3,1,2,0
T208561,Super Giants Vs Capitals,Capitals,Chetan Sakariya,4,0,44,0,11,4,2,3,2,0
T208561,Super Giants Vs Capitals,Capitals,Axar Patel,4,0,25,0,6.25,9,1,1,2,0
T208561,Super Giants Vs Capitals,Capitals,Lalit Yadav,1,0,16,0,16,1,2,1,0,0
T208561,Super Giants Vs Capitals,Capitals,Shardul Thakur,4,0,40,3,10,7,3,1,6,0
T208561,Super Giants Vs Capitals,Capitals,Kuldeep Yadav,3,0,29,0,9.66,3,3,1,0,0
T208561,Super Giants Vs Capitals,Super Giants,Mohsin Khan,4,0,16,4,4,15,1,0,1,0
T208561,Super Giants Vs Capitals,Super Giants,Dushmantha Chameera,4,0,44,1,11,6,5,2,0,0
T208561,Super Giants Vs Capitals,Super Giants,Krunal Pandya,1,0,19,0,19,1,3,1,0,0
T208561,Super Giants Vs Capitals,Super Giants,Jason Holder,4,0,45,0,11.25,6,4,2,1,0
T208561,Super Giants Vs Capitals,Super Giants,Ravi Bishnoi,4,0,28,1,7,10,2,1,0,0
T208561,Super Giants Vs Capitals,Super Giants,Krishnappa Gowtham,2,0,23,1,11.5,3,1,2,0,0
T208561,Super Giants Vs Capitals,Super Giants,Marcus Stoinis,1,0,14,0,14,3,0,2,1,0
T204259,Royals Vs Mumbai,Mumbai,Daniel Sams,4,0,32,1,8,10,4,0,2,0
T204259,Royals Vs Mumbai,Mumbai,Jasprit Bumrah,4,0,27,0,6.75,11,3,0,0,1
T204259,Royals Vs Mumbai,Mumbai,Hrithik Shokeen,3,0,47,2,15.66,9,2,6,0,0
T204259,Royals Vs Mumbai,Mumbai,Riley Meredith,4,0,24,2,6,13,1,1,4,0
T204259,Royals Vs Mumbai,Mumbai,Kumar Kartikeya,4,0,19,1,4.75,9,1,0,0,0
T204259,Royals Vs Mumbai,Mumbai,Kieron Pollard,1,0,8,0,8,1,1,0,0,0
T204259,Royals Vs Mumbai,Royals,Trent Boult,3,0,26,1,8.66,9,2,1,2,0
T204259,Royals Vs Mumbai,Royals,Prasidh Krishna,4,0,29,1,7.25,11,4,0,1,0
T204259,Royals Vs Mumbai,Royals,Ravichandran Ashwin,4,0,21,1,5.25,9,0,1,0,0
T204259,Royals Vs Mumbai,Royals,Daryl Mitchell,1,0,20,0,20,0,3,1,0,0
T204259,Royals Vs Mumbai,Royals,Yuzvendra Chahal,4,0,33,1,8.25,9,0,3,0,0
T204259,Royals Vs Mumbai,Royals,Kuldeep Sen,3.2,0,29,1,8.7,7,3,1,1,0
T208841,RCB Vs Titans,Titans,Mohammed Shami,4,0,39,1,9.75,9,3,2,1,0
T208841,RCB Vs Titans,Titans,Pradeep Sangwan,4,0,19,2,4.75,12,2,0,0,0
T208841,RCB Vs Titans,Titans,Alzarri Joseph,4,0,42,1,10.5,9,5,2,1,0
T208841,RCB Vs Titans,Titans,Rashid Khan,4,0,29,1,7.25,4,1,1,0,0
T208841,RCB Vs Titans,Titans,Lockie Ferguson,4,0,36,1,9,10,5,1,0,0
T208841,RCB Vs Titans,RCB,Glenn Maxwell,1,0,10,0,10,2,2,0,0,0
T208841,RCB Vs Titans,RCB,Mohammed Siraj,4,0,35,0,8.75,11,6,0,2,0
T208841,RCB Vs Titans,RCB,Josh Hazlewood,3.3,0,36,0,10.28,5,4,1,1,0
T208841,RCB Vs Titans,RCB,Shahbaz Ahmed,3,0,26,2,8.66,4,2,1,0,1
T208841,RCB Vs Titans,RCB,Harshal Patel,4,0,35,0,8.75,3,2,1,1,0
T208841,RCB Vs Titans,RCB,Wanindu Hasaranga,4,0,28,2,7,9,2,1,0,0
T207116,Super Giants Vs Punjab Kings,Punjab Kings,Arshdeep Singh,4,0,23,0,5.75,8,2,0,0,0
T207116,Super Giants Vs Punjab Kings,Punjab Kings,Sandeep Sharma,4,0,18,1,4.5,14,2,0,2,0
T207116,Super Giants Vs Punjab Kings,Punjab Kings,Kagiso Rabada,4,0,38,4,9.5,12,1,4,1,0
T207116,Super Giants Vs Punjab Kings,Punjab Kings,Rishi Dhawan,2,0,13,0,6.5,6,0,1,0,0
T207116,Super Giants Vs Punjab Kings,Punjab Kings,Liam Livingstone,2,0,23,0,11.5,1,1,1,1,0
T207116,Super Giants Vs Punjab Kings,Punjab Kings,Rahul Chahar,4,0,30,2,7.5,10,2,2,0,0
T207116,Super Giants Vs Punjab Kings,Super Giants,Mohsin Khan,4,1,24,3,6,14,2,1,2,0
T207116,Super Giants Vs Punjab Kings,Super Giants,Dushmantha Chameera,4,0,17,2,4.25,17,1,1,2,0
T207116,Super Giants Vs Punjab Kings,Super Giants,Jason Holder,1,0,8,0,8,1,1,0,0,0
T207116,Super Giants Vs Punjab Kings,Super Giants,Avesh Khan,3,0,26,0,8.66,10,4,1,1,0
T207116,Super Giants Vs Punjab Kings,Super Giants,Ravi Bishnoi,4,0,41,1,10.25,10,4,2,2,1
T207116,Super Giants Vs Punjab Kings,Super Giants,Krunal Pandya,4,1,11,2,2.75,15,0,0,1,0
T209582,KKR Vs Capitals,Capitals,Mustafizur Rahman,4,0,18,3,4.5,14,2,0,1,0
T209582,KKR Vs Capitals,Capitals,Chetan Sakariya,3,0,17,1,5.66,8,2,0,0,0
T209582,KKR Vs Capitals,Capitals,Shardul Thakur,3,0,32,0,10.66,2,2,1,2,0
T209582,KKR Vs Capitals,Capitals,Axar Patel,4,0,28,1,7,5,3,0,0,0
T209582,KKR Vs Capitals,Capitals,Kuldeep Yadav,3,0,14,4,4.66,8,1,0,0,0
T209582,KKR Vs Capitals,Capitals,Lalit Yadav,3,0,32,0,10.66,3,0,3,0,1
T209582,KKR Vs Capitals,KKR,Umesh Yadav,4,0,24,3,6,13,3,0,0,0
T209582,KKR Vs Capitals,KKR,Harshit Rana,3,0,24,1,8,8,2,1,0,1
T209582,KKR Vs Capitals,KKR,Tim Southee,4,0,31,0,7.75,6,2,1,1,0
T209582,KKR Vs Capitals,KKR,Sunil Narine,4,0,19,1,4.75,13,2,0,1,0
T209582,KKR Vs Capitals,KKR,Nitish Rana,1,0,14,0,14,1,3,0,0,0
T209582,KKR Vs Capitals,KKR,Andre Russell,1,0,14,0,14,1,1,1,0,0
T209582,KKR Vs Capitals,KKR,Venkatesh Iyer,1,0,14,0,14,0,1,1,0,0
T209582,KKR Vs Capitals,KKR,Shreyas Iyer,1,0,7,0,7,4,0,1,0,0
T209115,Sunrisers Vs Titans,Titans,Mohammed Shami,4,0,39,3,9.75,14,3,2,2,0
T209115,Sunrisers Vs Titans,Titans,Yash Dayal,4,0,24,1,6,8,2,0,1,0
T209115,Sunrisers Vs Titans,Titans,Alzarri Joseph,4,0,35,1,8.75,8,3,1,1,0
T209115,Sunrisers Vs Titans,Titans,Rashid Khan,4,0,45,0,11.25,2,2,3,0,0
T209115,Sunrisers Vs Titans,Titans,Lockie Ferguson,4,0,52,0,13,6,2,5,2,0
T209115,Sunrisers Vs Titans,Sunrisers,Bhuvneshwar Kumar,4,0,33,0,8.25,7,3,1,0,0
T209115,Sunrisers Vs Titans,Sunrisers,Marco Jansen,4,0,63,0,15.75,4,4,5,2,0
T209115,Sunrisers Vs Titans,Sunrisers,TNatarajan ,4,0,43,0,10.75,7,6,1,1,0
T209115,Sunrisers Vs Titans,Sunrisers,Washington Sundar,4,0,34,0,8.5,4,2,1,1,0
T209115,Sunrisers Vs Titans,Sunrisers,Umran Malik,4,0,25,5,6.25,12,4,0,1,0
T205212,Royals Vs RCB,RCB,Shahbaz Ahmed,3,0,35,0,11.66,4,1,3,2,0
T205212,Royals Vs RCB,RCB,Mohammed Siraj,4,0,30,2,7.5,12,4,1,0,0
T205212,Royals Vs RCB,RCB,Josh Hazlewood,4,1,19,2,4.75,16,2,1,0,0
T205212,Royals Vs RCB,RCB,Wanindu Hasaranga,4,0,23,2,5.75,11,1,1,1,0
T205212,Royals Vs RCB,RCB,Harshal Patel,4,0,33,1,8.25,6,1,2,0,0
T205212,Royals Vs RCB,RCB,Glenn Maxwell,1,0,4,0,4,2,0,0,0,0
T205212,Royals Vs RCB,Royals,Trent Boult,3,0,20,0,6.66,10,4,0,0,0
T205212,Royals Vs RCB,Royals,Prasidh Krishna,4,0,23,2,5.75,16,2,1,3,0
T205212,Royals Vs RCB,Royals,Ravichandran Ashwin,4,0,17,3,4.25,14,0,1,1,0
T205212,Royals Vs RCB,Royals,Kuldeep Sen,3.3,0,20,4,5.71,11,1,1,0,0
T205212,Royals Vs RCB,Royals,Daryl Mitchell,1,0,7,0,7,1,0,0,1,0
T205212,Royals Vs RCB,Royals,Yuzvendra Chahal,4,0,23,0,5.75,15,2,1,1,0
T207611,Punjab Kings Vs Super Kings,Super Kings,Mukesh Choudhary,4,0,36,0,9,6,4,0,3,0
T207611,Punjab Kings Vs Super Kings,Super Kings,Maheesh Theekshana,4,0,32,1,8,6,2,1,2,0
T207611,Punjab Kings Vs Super Kings,Super Kings,Mitchell Santner,2,0,8,0,4,7,1,0,0,0
T207611,Punjab Kings Vs Super Kings,Super Kings,Ravindra Jadeja,2,0,18,0,9,1,0,1,2,0
T207611,Punjab Kings Vs Super Kings,Super Kings,Dwaine Pretorius,4,0,50,0,12.5,4,4,3,2,0
T207611,Punjab Kings Vs Super Kings,Super Kings,Dwayne Bravo,4,0,42,2,10.5,5,4,1,2,2
T207611,Punjab Kings Vs Super Kings,Punjab Kings,Kagiso Rabada,4,0,23,2,5.75,13,4,0,0,0
T207611,Punjab Kings Vs Super Kings,Punjab Kings,Sandeep Sharma,4,0,40,1,10,11,3,3,2,0
T207611,Punjab Kings Vs Super Kings,Punjab Kings,Rishi Dhawan,4,0,39,2,9.75,10,2,3,2,0
T207611,Punjab Kings Vs Super Kings,Punjab Kings,Arshdeep Singh,4,0,23,1,5.75,9,2,0,1,0
T207611,Punjab Kings Vs Super Kings,Punjab Kings,Rahul Chahar,3,0,30,0,10,4,3,1,1,0
T207611,Punjab Kings Vs Super Kings,Punjab Kings,Liam Livingstone,1,0,12,0,12,2,1,1,0,0
T208801,Super Giants Vs Mumbai,Mumbai,Daniel Sams,4,0,40,1,10,9,2,2,4,0
T208801,Super Giants Vs Mumbai,Mumbai,Hrithik Shokeen,2,0,11,0,5.5,5,1,0,0,0
T208801,Super Giants Vs Mumbai,Mumbai,Jasprit Bumrah,4,0,31,1,7.75,9,3,1,0,0
T208801,Super Giants Vs Mumbai,Mumbai,Riley Meredith,4,0,40,2,10,10,3,3,1,0
T208801,Super Giants Vs Mumbai,Mumbai,Jaydev Unadkat,4,0,36,0,9,5,4,1,0,0
T208801,Super Giants Vs Mumbai,Mumbai,Kieron Pollard,2,0,8,2,4,5,0,0,0,0
T208801,Super Giants Vs Mumbai,Super Giants,Mohsin Khan,4,0,27,1,6.75,11,1,1,2,0
T208801,Super Giants Vs Mumbai,Super Giants,Dushmantha Chameera,4,0,14,0,3.5,15,1,0,2,0
T208801,Super Giants Vs Mumbai,Super Giants,Jason Holder,4,0,36,1,9,8,4,1,2,0
T208801,Super Giants Vs Mumbai,Super Giants,Krunal Pandya,4,0,19,3,4.75,10,1,0,1,0
T208801,Super Giants Vs Mumbai,Super Giants,Ravi Bishnoi,3,0,28,1,9.33,7,1,2,1,0
T208801,Super Giants Vs Mumbai,Super Giants,Ayush Badoni,1,0,6,1,6,1,0,0,0,0
T208774,RCB Vs Sunrisers,Sunrisers,Bhuvneshwar Kumar,2.1,0,8,1,3.69,8,1,0,0,0
T208774,RCB Vs Sunrisers,Sunrisers,Marco Jansen,4,0,25,3,6.25,14,4,0,3,0
T208774,RCB Vs Sunrisers,Sunrisers,TNatarajan ,3,0,10,3,3.33,13,0,0,1,0
T208774,RCB Vs Sunrisers,Sunrisers,Jagadeesha Suchith,3,0,12,2,4,12,0,0,2,0
T208774,RCB Vs Sunrisers,Sunrisers,Umran Malik,4,0,13,1,3.25,19,1,0,1,1
T208774,RCB Vs Sunrisers,RCB,Mohammed Siraj,2,0,15,0,7.5,6,1,1,1,0
T208774,RCB Vs Sunrisers,RCB,Josh Hazlewood,3,0,31,0,10.33,7,6,0,0,0
T208774,RCB Vs Sunrisers,RCB,Harshal Patel,2,0,18,1,9,5,2,1,0,0
T208774,RCB Vs Sunrisers,RCB,Wanindu Hasaranga,1,0,7,0,7,2,1,0,0,0
T208514,Titans Vs KKR,KKR,Umesh Yadav,4,0,31,1,7.75,10,3,1,0,0
T208514,Titans Vs KKR,KKR,Tim Southee,4,0,24,3,6,11,2,0,2,0
T208514,Titans Vs KKR,KKR,Shivam Mavi,4,0,36,1,9,6,2,1,3,0
T208514,Titans Vs KKR,KKR,Sunil Narine,4,0,31,0,7.75,7,1,2,0,0
T208514,Titans Vs KKR,KKR,Varun Chakravarthy,3,0,26,0,8.66,5,1,1,2,0
T208514,Titans Vs KKR,KKR,Andre Russell,1,0,5,4,5,4,1,0,0,0
